Price,Levy,Manufacturer,Category,Leather interior,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags,Turbo,Age,Category_encoded,GearBox_encoded,Manufacturer_encoded,Drive_4x4,Drive_Front,Drive_Rear
6899,861.0,NISSAN,Hatchback,0,1.2,145000,4.0,Automatic,Front,0,0,21,2,3,2,False,True,False
14834,687.0,HYUNDAI,Sedan,1,1.6,87640,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
20385,552.0,TOYOTA,Hatchback,0,1.5,60000,4.0,Automatic,Front,12,0,11,2,3,3,False,True,False
18189,1234.0,JEEP,Jeep,1,3.7,157000,6.0,Tiptronic,4x4,8,0,19,7,4,5,True,False,False
15053,751.0,HYUNDAI,Sedan,0,2.4,240000,4.0,Tiptronic,Front,10,0,12,3,4,4,False,True,False
36808,640.0,SSANGYONG,Jeep,1,2.0,126116,4.0,Automatic,Front,4,0,12,7,3,5,False,True,False
7527,836.0,HYUNDAI,Sedan,1,2.0,89181,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
22580,1017.0,MERCEDES-BENZ,Sedan,1,2.0,50930,4.0,Automatic,Rear,12,0,8,3,3,3,False,False,True
8467,784.0,NISSAN,Sedan,0,1.5,184000,4.0,Automatic,Front,8,0,19,3,3,2,False,True,False
29793,919.0,BMW,Jeep,1,3.0,10000,6.0,Automatic,4x4,12,1,16,7,3,3,True,False,False
9879,1058.0,TOYOTA,Jeep,1,3.5,285186,6.0,Automatic,Front,12,0,13,7,3,3,False,True,False
10349,1099.0,MERCEDES-BENZ,Sedan,0,2.7,245000,5.0,Tiptronic,Rear,10,1,24,3,4,3,False,False,True
18189,641.0,FORD,Hatchback,0,2.0,21000,4.0,Manual,Front,10,0,10,2,1,3,False,True,False
26657,1018.0,BMW,Sedan,1,3.0,103000,6.0,Tiptronic,Rear,10,0,14,3,4,3,False,False,True
19416,583.0,HYUNDAI,Sedan,1,1.6,141799,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
24148,1054.0,MERCEDES-BENZ,Minivan,0,2.2,275000,4.0,Tiptronic,Rear,7,1,18,9,4,3,False,False,True
18817,609.0,TOYOTA,Sedan,1,2.5,35058,4.0,Automatic,Front,12,0,7,3,3,3,False,True,False
2352,707.0,VOLKSWAGEN,Hatchback,1,2.0,129651,4.0,Automatic,Front,12,0,14,2,3,2,False,True,False
4077,781.0,TOYOTA,Sedan,1,2.5,200870,4.0,Automatic,Front,12,0,13,3,3,3,False,True,False
22433,779.0,HYUNDAI,Minivan,1,2.5,69315,4.0,Automatic,Front,4,0,12,9,3,4,False,True,False
25716,642.0,FORD,Sedan,1,2.0,145814,4.0,Automatic,Front,0,0,13,3,3,3,False,True,False
11917,784.0,TOYOTA,Sedan,0,1.5,200000,4.0,Variator,Front,5,0,17,3,2,3,False,True,False
20385,810.0,VOLKSWAGEN,Sedan,1,1.8,50000,4.0,Tiptronic,Front,16,1,9,3,4,2,False,True,False
47042,905.5,FORD,Coupe,1,2.3,80000,4.0,Tiptronic,Rear,8,1,9,4,4,3,False,False,True
12231,552.0,TOYOTA,Hatchback,0,1.5,141000,4.0,Tiptronic,Front,8,0,18,2,4,3,False,True,False
14113,784.0,TOYOTA,Sedan,0,1.5,280195,4.0,Automatic,Front,8,0,17,3,3,3,False,True,False
15681,781.0,VOLKSWAGEN,Sedan,1,2.5,154000,5.0,Tiptronic,Front,10,0,13,3,4,2,False,True,False
9095,1018.0,SUBARU,Sedan,0,3.0,144000,6.0,Tiptronic,4x4,0,0,20,3,4,2,True,False,False
23207,779.0,NISSAN,Sedan,0,2.5,14500,4.0,Automatic,Rear,10,0,10,3,3,2,False,False,True
27598,777.0,TOYOTA,Sedan,1,2.5,193280,4.0,Automatic,Front,12,0,11,3,3,3,False,True,False
5959,861.0,NISSAN,Hatchback,0,1.2,175000,4.0,Automatic,Front,2,0,21,2,3,2,False,True,False
43655,1091.0,HYUNDAI,Universal,1,2.5,133014,4.0,Automatic,Front,4,0,9,6,3,4,False,True,False
20542,642.0,CHEVROLET,Sedan,1,2.0,153136,4.0,Automatic,Front,4,0,13,3,3,3,False,True,False
14113,784.0,TOYOTA,Sedan,0,1.5,160000,6.0,Automatic,Front,6,0,16,3,3,3,False,True,False
15053,1172.0,MERCEDES-BENZ,Jeep,1,3.5,149000,6.0,Automatic,4x4,2,0,21,7,3,3,True,False,False
49858,639.0,HYUNDAI,Jeep,1,2.0,79769,4.0,Automatic,Front,4,0,11,7,3,4,False,True,False
17562,1228.5,MERCEDES-BENZ,Minivan,1,3.2,220000,6.0,Automatic,Rear,6,0,21,9,3,3,False,False,True
7213,531.0,OPEL,Hatchback,0,1.6,0,4.0,Manual,Front,12,0,25,2,1,1,False,True,False
45633,730.0,SSANGYONG,Jeep,1,1.6,23739,4.0,Automatic,Front,4,0,9,7,3,5,False,True,False
9565,765.0,HYUNDAI,Sedan,1,2.0,32000,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
20817,836.0,HYUNDAI,Jeep,1,2.0,183631,4.0,Automatic,Front,4,0,15,7,3,4,False,True,False
46728,1079.0,TOYOTA,Jeep,0,2.0,46000,4.0,Tiptronic,Front,12,0,7,7,4,3,False,True,False
24738,586.0,LEXUS,Sedan,1,1.8,47286,4.0,Automatic,Front,4,0,13,3,3,3,False,True,False
49293,877.0,HYUNDAI,Jeep,1,1.7,39747,4.0,Automatic,Front,4,0,8,7,3,4,False,True,False
10976,779.0,BMW,Sedan,1,2.5,182000,6.0,Tiptronic,Rear,6,0,22,3,4,3,False,False,True
7500,586.0,MITSUBISHI,Sedan,0,1.8,160000,4.0,Automatic,Front,2,0,23,3,3,2,False,True,False
26149,640.0,SSANGYONG,Jeep,1,2.0,93338,4.0,Automatic,Front,4,0,12,7,3,5,False,True,False
17249,1018.0,BMW,Sedan,1,3.0,128086,6.0,Automatic,Rear,0,0,14,3,3,3,False,False,True
15681,271.0,TOYOTA,Hatchback,0,1.5,54845,4.0,Automatic,Front,0,0,11,2,3,3,False,True,False
11604,583.0,HYUNDAI,Sedan,1,1.6,51211,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
15681,531.0,FORD,Hatchback,0,1.6,113080,4.0,Automatic,Front,4,0,10,2,3,3,False,True,False
10036,843.0,TOYOTA,Sedan,0,1.5,180000,4.0,Automatic,Front,0,0,17,3,3,3,False,True,False
15950,552.0,TOYOTA,Hatchback,0,1.5,91200,2.0,Automatic,Front,6,0,12,2,3,3,False,True,False
18826,836.0,HYUNDAI,Sedan,1,2.0,125064,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
45210,877.0,HYUNDAI,Jeep,1,1.7,69088,4.0,Automatic,Front,4,0,8,7,3,4,False,True,False
20000,1528.0,FORD,Microbus,0,2.4,210500,4.0,Manual,Rear,0,1,23,5,1,3,False,False,True
6899,934.0,SUBARU,Jeep,1,2.5,90392,4.0,Automatic,4x4,0,0,10,7,3,2,True,False,False
40443,639.0,HYUNDAI,Jeep,1,2.0,131690,4.0,Automatic,Front,4,0,11,7,3,4,False,True,False
38737,1091.0,HYUNDAI,Universal,1,2.5,119552,4.0,Automatic,Front,4,0,9,6,3,4,False,True,False
18503,640.0,FORD,Sedan,1,2.0,89000,6.0,Automatic,Rear,12,0,12,3,3,3,False,False,True
2352,779.0,TOYOTA,Sedan,1,2.5,185699,4.0,Automatic,Front,12,0,12,3,3,3,False,True,False
19444,1246.0,MERCEDES-BENZ,Microbus,1,2.3,126058,4.0,Manual,Front,1,1,22,5,1,3,False,True,False
14113,1018.0,BMW,Sedan,1,3.0,223014,6.0,Manual,Rear,0,0,22,3,1,3,False,False,True
15289,836.0,HYUNDAI,Coupe,1,2.0,115363,4.0,Automatic,Front,4,0,15,4,3,4,False,True,False
22423,753.0,HYUNDAI,Sedan,1,2.4,182901,4.0,Tiptronic,Front,2,0,12,3,4,4,False,True,False
18503,831.0,HONDA,Jeep,0,2.4,88000,4.0,Automatic,4x4,8,0,18,7,3,2,True,False,False
23994,730.0,CHEVROLET,Jeep,1,1.6,126104,4.0,Automatic,Front,4,0,9,7,3,3,False,True,False
15994,584.0,VOLKSWAGEN,Sedan,1,1.8,108000,4.0,Tiptronic,Front,10,0,11,3,4,2,False,True,False
27284,934.0,TOYOTA,Sedan,1,2.5,75000,6.0,Tiptronic,Front,8,0,10,3,4,3,False,True,False
35438,1211.0,MERCEDES-BENZ,Jeep,1,3.0,240000,6.0,Tiptronic,4x4,12,1,15,7,4,3,True,False,False
2117,810.0,HYUNDAI,Sedan,1,1.8,104270,4.0,Automatic,Front,12,0,9,3,3,4,False,True,False
18817,642.0,VOLKSWAGEN,Jeep,0,2.0,194603,4.0,Tiptronic,4x4,12,1,13,7,4,2,True,False,False
10036,640.0,SUBARU,Jeep,0,2.0,128000,4.0,Manual,4x4,8,1,12,7,1,2,True,False,False
10349,764.0,HONDA,Jeep,1,2.0,200000,4.0,Automatic,4x4,4,0,23,7,3,2,True,False,False
5018,753.0,MERCEDES-BENZ,Sedan,1,2.4,300800,6.0,Tiptronic,Rear,6,0,26,3,4,3,False,False,True
4200,531.0,MERCEDES-BENZ,Hatchback,1,1.6,0,4.0,Automatic,Front,6,0,23,2,3,3,False,True,False
19914,1528.0,FORD,Microbus,0,2.4,162541,4.0,Manual,Rear,4,1,21,5,1,3,False,False,True
16621,761.0,TOYOTA,Hatchback,0,1.8,120000,4.0,Variator,Front,12,0,15,2,2,3,False,True,False
11917,911.0,KIA,Sedan,1,2.7,42496,4.0,Automatic,Front,4,0,14,3,3,3,False,True,False
7213,1111.0,HONDA,Hatchback,0,1.3,135000,4.0,Automatic,Front,2,0,13,2,3,2,False,True,False
24148,831.0,KIA,Jeep,0,2.4,85000,4.0,Tiptronic,4x4,12,0,14,7,4,3,True,False,False
26030,530.0,PORSCHE,Sedan,1,3.0,0,6.0,Automatic,Rear,12,0,10,3,3,4,False,False,True
21639,1346.0,FORD,Jeep,1,1.6,14000,4.0,Tiptronic,Front,12,0,12,7,4,3,False,True,False
34184,1058.0,MERCEDES-BENZ,Sedan,1,3.5,145000,6.0,Tiptronic,4x4,0,0,13,3,4,3,True,False,False
16160,707.0,SSANGYONG,Sedan,1,2.0,194314,4.0,Automatic,Front,4,0,14,3,3,5,False,True,False
10976,790.0,OPEL,Goods wagon,0,1.6,152000,4.0,Manual,Front,6,0,16,1,1,1,False,True,False
14897,878.0,TOYOTA,Hatchback,0,1.8,162024,4.0,Automatic,Front,8,0,16,2,3,3,False,True,False
36235,1091.0,HYUNDAI,Minivan,1,2.5,109629,4.0,Automatic,Front,4,0,9,9,3,4,False,True,False
19002,502.0,TOYOTA,Hatchback,1,1.5,49000,4.0,Automatic,Front,4,0,12,2,3,3,False,True,False
9252,687.0,DAEWOO,Sedan,1,1.6,130000,4.0,Automatic,Front,4,0,15,3,3,1,False,True,False
21326,629.0,KIA,Sedan,0,1.6,76000,4.0,Automatic,Front,6,0,11,3,3,3,False,True,False
3450,607.0,TOYOTA,Sedan,1,2.5,9626,4.0,Automatic,Front,12,0,6,3,3,3,False,True,False
19416,531.0,HYUNDAI,Sedan,1,1.6,113516,4.0,Automatic,Front,4,0,13,3,3,4,False,True,False
22894,475.0,CHEVROLET,Hatchback,1,1.4,217600,4.0,Automatic,Front,12,0,14,2,3,3,False,True,False
21953,394.0,LEXUS,Sedan,1,2.5,131000,4.0,Automatic,Front,12,0,11,3,3,3,False,True,False
9095,1438.0,FORD,Goods wagon,0,1.7,159000,4.0,Manual,Front,4,0,22,1,1,3,False,True,False
3763,779.0,TOYOTA,Sedan,1,2.5,124912,4.0,Automatic,Front,12,0,12,3,3,3,False,True,False
34497,924.0,VOLKSWAGEN,Sedan,1,1.8,49800,4.0,Automatic,Front,12,1,8,3,3,2,False,True,False
14113,586.0,TOYOTA,Hatchback,0,1.8,203000,4.0,Automatic,Front,8,0,15,2,3,3,False,True,False
22291,732.0,HONDA,Hatchback,1,1.3,5987,4.0,Automatic,Front,4,0,7,2,3,2,False,True,False
15524,1347.0,HYUNDAI,Minivan,1,2.5,52169,4.0,Automatic,Front,4,0,17,9,3,4,False,True,False
35328,831.0,CHEVROLET,Jeep,1,1.6,67668,4.0,Automatic,Front,4,0,8,7,3,3,False,True,False
8778,363.0,CHEVROLET,Sedan,1,1.0,35565,4.0,Automatic,Front,4,0,11,3,3,3,False,True,False
6899,919.0,FORD,Jeep,0,3.0,262000,6.0,Automatic,4x4,2,0,23,7,3,3,True,False,False
15681,1017.0,HYUNDAI,Sedan,0,2.0,60659,4.0,Tiptronic,Front,12,0,8,3,4,4,False,True,False
18189,862.0,VOLKSWAGEN,Sedan,1,2.5,119000,4.0,Automatic,Front,8,0,14,3,3,2,False,True,False
10976,841.5,OPEL,Goods wagon,0,1.6,200000,4.0,Manual,Front,6,0,19,1,1,1,False,True,False
46621,765.0,HYUNDAI,Jeep,1,2.0,90000,4.0,Automatic,Front,4,0,10,7,3,4,False,True,False
17923,862.0,HYUNDAI,Universal,1,2.5,189347,4.0,Automatic,Front,4,0,14,6,3,4,False,True,False
13297,530.0,CHEVROLET,Hatchback,1,1.6,87753,4.0,Automatic,Front,4,0,12,2,3,3,False,True,False
22502,501.0,HONDA,Hatchback,1,1.5,111400,4.0,Automatic,Front,4,0,11,2,3,2,False,True,False
14385,836.0,HYUNDAI,Jeep,1,2.0,50132,4.0,Automatic,Front,4,0,15,7,3,4,False,True,False
15367,919.0,MERCEDES-BENZ,Sedan,1,3.0,209224,6.0,Automatic,4x4,12,0,13,3,3,3,True,False,False
30107,1053.0,MERCEDES-BENZ,Sedan,1,3.5,331144,6.0,Automatic,Rear,12,0,11,3,3,3,False,False,True
16308,645.0,HYUNDAI,Sedan,1,1.8,0,4.0,Tiptronic,Front,12,0,14,3,4,4,False,True,False
17249,586.0,TOYOTA,Hatchback,0,1.8,184717,4.0,Automatic,Front,12,0,15,2,3,3,False,True,False
14113,562.0,CHEVROLET,Sedan,0,1.4,57600,4.0,Tiptronic,Front,8,1,13,3,4,3,False,True,False
20385,900.0,CHRYSLER,Sedan,0,2.4,196800,4.0,Automatic,Front,10,0,10,3,3,2,False,True,False
29965,1055.0,FORD,Sedan,1,3.5,101093,4.0,Automatic,Front,4,0,12,3,3,3,False,True,False
34811,690.0,LEXUS,Jeep,1,3.5,0,6.0,Automatic,Front,12,0,9,7,3,3,False,True,False
21326,530.0,NISSAN,Jeep,1,1.6,124000,4.0,Automatic,Front,12,0,12,7,3,2,False,True,False
2038,1172.0,MERCEDES-BENZ,Jeep,1,3.5,186542,6.0,Automatic,4x4,12,0,14,7,3,3,True,False,False
10349,1079.0,TOYOTA,Jeep,1,2.0,38712,4.0,Automatic,Front,12,0,7,7,3,3,False,True,False
32035,640.0,SSANGYONG,Jeep,1,2.0,152847,4.0,Automatic,Front,4,0,12,7,3,5,False,True,False
48202,891.0,HONDA,Sedan,1,2.0,34000,4.0,Automatic,Front,4,0,9,3,3,2,False,True,False
47042,764.0,TOYOTA,Jeep,0,2.0,91000,4.0,Tiptronic,Front,12,0,9,7,4,3,False,True,False
47989,900.0,HYUNDAI,Sedan,1,2.4,81163,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
36137,639.0,HYUNDAI,Jeep,1,2.0,174261,4.0,Automatic,Front,4,0,11,7,3,4,False,True,False
17249,872.0,MERCEDES-BENZ,Sedan,1,2.2,259000,4.0,Manual,Rear,12,1,23,3,1,3,False,False,True
11290,583.0,HYUNDAI,Sedan,1,1.6,42211,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
10349,765.0,HYUNDAI,Sedan,1,2.0,86280,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
16894,583.0,HYUNDAI,Sedan,1,1.6,104090,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
12858,740.0,VOLKSWAGEN,Hatchback,0,2.5,15000,4.0,Manual,Front,10,0,18,2,1,2,False,True,False
19613,836.0,HYUNDAI,Coupe,1,2.0,104022,4.0,Automatic,Front,4,0,15,4,3,4,False,True,False
21012,552.0,LEXUS,Hatchback,1,1.5,158000,4.0,Automatic,Front,10,0,13,2,3,3,False,True,False
15677,552.0,TOYOTA,Hatchback,0,1.5,115000,4.0,Automatic,Front,7,0,12,2,3,3,False,True,False
29166,1234.0,MERCEDES-BENZ,Jeep,0,3.7,208000,6.0,Tiptronic,4x4,0,0,16,7,4,3,True,False,False
14426,585.0,TOYOTA,Hatchback,0,1.8,260089,4.0,Automatic,Front,4,0,12,2,3,3,False,True,False
5645,645.0,TOYOTA,Coupe,1,1.8,203000,4.0,Manual,Front,4,0,25,4,1,3,False,True,False
42845,765.0,CHEVROLET,Jeep,1,2.0,16285,4.0,Automatic,Front,4,0,10,7,3,3,False,True,False
17249,697.0,VOLKSWAGEN,Sedan,1,1.8,70000,4.0,Automatic,Front,4,0,10,3,3,2,False,True,False
18817,779.0,SUBARU,Jeep,0,2.5,170000,4.0,Automatic,4x4,8,0,12,7,3,2,True,False,False
21639,475.0,CHEVROLET,Hatchback,1,1.4,123000,4.0,Tiptronic,Front,12,0,13,2,4,3,False,True,False
32929,629.0,HYUNDAI,Jeep,0,1.6,64000,4.0,Tiptronic,Front,8,1,10,7,4,4,False,True,False
16879,584.0,CHEVROLET,Sedan,1,1.8,81819,4.0,Automatic,Front,4,0,11,3,3,3,False,True,False
22947,642.0,HYUNDAI,Jeep,1,2.0,146526,4.0,Automatic,Front,4,0,13,7,3,4,False,True,False
22840,765.0,CHEVROLET,Jeep,1,2.0,91751,4.0,Automatic,Front,4,0,10,7,3,3,False,True,False
36733,770.0,HYUNDAI,Jeep,1,1.7,129800,4.0,Automatic,Front,4,0,9,7,3,4,False,True,False
22580,1172.0,TOYOTA,Jeep,1,3.5,368064,6.0,Automatic,4x4,12,0,14,7,3,3,True,False,False
17249,1124.5,MERCEDES-BENZ,Goods wagon,0,2.2,282000,4.0,Manual,Rear,2,1,20,1,1,3,False,False,True
21181,642.0,SSANGYONG,Jeep,1,2.0,114853,4.0,Automatic,Front,4,0,13,7,3,5,False,True,False
9888,1024.0,HYUNDAI,Minivan,1,2.5,351108,4.0,Automatic,Front,4,0,15,9,3,4,False,True,False
6899,961.0,KIA,Jeep,1,2.0,47520,4.0,Automatic,Front,4,0,16,7,3,3,False,True,False
25591,707.0,HYUNDAI,Jeep,1,2.0,151144,4.0,Automatic,Front,4,0,14,7,3,4,False,True,False
25089,641.0,BMW,Hatchback,0,2.0,274000,4.0,Manual,Rear,6,1,15,2,1,3,False,False,True
12980,583.0,CHEVROLET,Sedan,1,1.6,148765,4.0,Automatic,Front,4,0,14,3,3,3,False,True,False
10976,707.0,DODGE,Hatchback,0,2.0,200000,4.0,Variator,Front,10,0,14,2,2,2,False,True,False
42400,730.0,SSANGYONG,Jeep,1,1.6,57793,4.0,Automatic,Front,4,0,9,7,3,5,False,True,False
42171,1091.0,HYUNDAI,Universal,1,2.5,102338,4.0,Automatic,Front,4,0,9,6,3,4,False,True,False
25089,915.0,BMW,Jeep,1,3.0,141384,6.0,Automatic,4x4,0,0,11,7,3,3,True,False,False
2509,781.0,CHEVROLET,Coupe,1,1.4,29763,4.0,Automatic,4x4,12,0,7,4,3,3,True,False,False
19121,530.0,HYUNDAI,Sedan,1,1.6,78633,4.0,Automatic,Front,4,0,12,3,3,4,False,True,False
14113,629.0,SKODA,Sedan,0,1.6,30000,4.0,Manual,Front,6,0,16,3,1,3,False,True,False
13485,1267.0,TOYOTA,Hatchback,0,1.5,100211,4.0,Automatic,Front,8,0,12,2,3,3,False,True,False
21326,586.0,TOYOTA,Hatchback,0,1.8,191200,4.0,Variator,Front,8,0,13,2,2,3,False,True,False
27093,765.0,CHEVROLET,Jeep,1,2.0,102555,4.0,Automatic,Front,4,0,10,7,3,3,False,True,False
15053,1234.0,MERCEDES-BENZ,Jeep,1,3.7,170000,6.0,Tiptronic,4x4,10,0,22,7,4,3,True,False,False
4704,862.0,MAZDA,Minivan,0,2.5,19000,4.0,Automatic,Front,2,0,24,9,3,2,False,True,False
3920,692.0,DAEWOO,Hatchback,1,1.2,126702,4.0,Automatic,Front,4,0,17,2,3,1,False,True,False
9408,1111.0,TOYOTA,Hatchback,0,1.3,80000,4.0,Variator,Front,2,0,13,2,2,3,False,True,False
18240,687.0,HYUNDAI,Sedan,1,1.6,123594,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
9095,574.0,HONDA,Sedan,0,1.3,20000,4.0,Automatic,Front,4,0,20,3,3,2,False,True,False
33908,639.0,HYUNDAI,Jeep,1,2.0,121189,4.0,Automatic,Front,4,0,11,7,3,4,False,True,False
16308,473.0,CHEVROLET,Sedan,0,1.4,152000,4.0,Tiptronic,Front,6,1,11,3,4,3,False,True,False
19579,707.0,SSANGYONG,Jeep,1,2.0,155420,4.0,Automatic,Front,4,0,14,7,3,5,False,True,False
17500,1246.0,FORD,Jeep,0,2.3,186254,4.0,Variator,4x4,4,0,17,7,2,3,True,False,False
46414,1079.0,PORSCHE,Sedan,1,2.0,28840,4.0,Automatic,4x4,12,0,7,3,3,4,True,False,False
33378,694.0,HYUNDAI,Jeep,1,2.2,51905,4.0,Automatic,Front,4,0,11,7,3,4,False,True,False
27770,765.0,CHEVROLET,Sedan,1,2.0,133988,4.0,Automatic,Front,4,0,10,3,3,3,False,True,False
15053,878.0,TOYOTA,Sedan,0,1.8,195000,4.0,Automatic,Front,8,0,16,3,3,3,False,True,False
27105,629.0,SSANGYONG,Jeep,1,1.6,120641,4.0,Automatic,Front,4,0,10,7,3,5,False,True,False
14269,579.0,LEXUS,Sedan,1,2.5,88336,4.0,Automatic,Front,12,0,8,3,3,3,False,True,False
42692,640.0,SSANGYONG,Jeep,1,2.0,105909,4.0,Automatic,Front,4,0,12,7,3,5,False,True,False
9722,934.0,SUBARU,Jeep,1,2.5,93170,4.0,Automatic,4x4,0,0,10,7,3,2,True,False,False
4391,1080.0,DODGE,Sedan,1,3.6,173770,6.0,Automatic,Rear,12,0,11,3,3,2,False,False,True
16500,836.0,AUDI,Coupe,1,2.0,1000,4.0,Tiptronic,4x4,8,0,14,4,4,3,True,False,False
8311,502.0,HONDA,Sedan,1,1.5,144872,4.0,Automatic,Front,0,0,12,3,3,2,False,True,False
12000,1234.0,MERCEDES-BENZ,Jeep,1,3.7,220000,6.0,Tiptronic,4x4,10,0,22,7,4,3,True,False,False
12544,475.0,FIAT,Coupe,1,1.4,120000,4.0,Manual,Front,8,0,13,4,1,2,False,True,False
3607,585.0,TOYOTA,Minivan,1,1.8,178314,4.0,Automatic,Front,12,0,12,9,3,3,False,True,False
5959,861.0,NISSAN,Hatchback,0,1.2,236000,4.0,Manual,Front,2,0,22,2,1,2,False,True,False
11917,639.0,HYUNDAI,Sedan,1,2.0,354648,4.0,Automatic,Front,4,0,11,3,3,4,False,True,False
38888,421.0,KIA,Jeep,0,1.6,62347,4.0,Automatic,Front,10,0,7,7,3,3,False,True,False
18240,583.0,HYUNDAI,Sedan,1,1.6,119921,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
4547,1055.0,LEXUS,Jeep,1,3.5,258784,6.0,Automatic,4x4,12,0,12,7,3,3,True,False,False
20385,1051.0,HYUNDAI,Sedan,0,2.4,72000,4.0,Tiptronic,Front,12,0,9,3,4,4,False,True,False
17876,749.0,HYUNDAI,Sedan,1,2.4,172800,4.0,Tiptronic,Front,8,0,11,3,4,4,False,True,False
11604,639.0,HYUNDAI,Sedan,1,2.0,291437,4.0,Automatic,Front,4,0,11,3,3,4,False,True,False
10976,764.0,NISSAN,Jeep,0,2.0,210000,4.0,Automatic,4x4,4,1,23,7,3,2,True,False,False
15367,761.0,TOYOTA,Hatchback,0,1.8,114000,4.0,Variator,Front,8,0,15,2,2,3,False,True,False
6272,531.0,SUZUKI,Hatchback,0,1.6,180000,4.0,Automatic,Front,0,0,19,2,3,2,False,True,False
4861,1104.0,MERCEDES-BENZ,Sedan,1,3.0,29469,6.0,Automatic,4x4,12,0,10,3,3,3,True,False,False
12074,488.0,KIA,Sedan,1,1.0,31230,3.0,Automatic,Front,4,0,9,3,3,3,False,True,False
13642,765.0,HYUNDAI,Sedan,1,2.0,43000,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
15336,629.0,HYUNDAI,Sedan,1,1.6,37509,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
49751,891.0,HYUNDAI,Sedan,1,2.0,25970,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
44542,1249.0,HYUNDAI,Universal,1,2.5,100856,4.0,Automatic,Front,4,0,8,6,3,4,False,True,False
10976,640.0,FORD,Sedan,1,2.0,160000,4.0,Tiptronic,Front,8,1,12,3,4,3,False,True,False
21796,586.0,LEXUS,Hatchback,1,1.8,105000,8.0,Automatic,Front,12,0,13,2,3,3,False,True,False
43905,639.0,MERCEDES-BENZ,Sedan,1,2.0,85000,4.0,Tiptronic,4x4,10,1,11,3,4,3,True,False,False
11290,891.0,HYUNDAI,Sedan,1,2.0,258906,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
36834,1091.0,HYUNDAI,Minivan,1,2.5,135884,4.0,Automatic,Front,4,0,9,9,3,4,False,True,False
24775,1024.0,TOYOTA,Jeep,1,2.5,110571,4.0,Tiptronic,Front,10,0,15,7,4,3,False,True,False
12231,986.0,TOYOTA,Sedan,1,2.4,132000,4.0,Tiptronic,Front,12,0,15,3,4,3,False,True,False
16788,707.0,HYUNDAI,Jeep,1,2.0,185706,4.0,Automatic,Front,4,0,14,7,3,4,False,True,False
15053,779.0,MERCEDES-BENZ,Sedan,1,2.5,233000,6.0,Tiptronic,Rear,6,0,19,3,4,3,False,False,True
22894,738.0,VOLKSWAGEN,Sedan,0,1.4,13000,4.0,Tiptronic,Front,12,1,8,3,4,2,False,True,False
9879,765.0,HYUNDAI,Sedan,1,2.0,52000,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
14113,574.0,HONDA,Sedan,0,1.3,113000,4.0,Variator,Front,4,0,12,3,2,2,False,True,False
13172,691.0,HONDA,Hatchback,0,1.3,128000,4.0,Variator,Front,6,0,14,2,2,2,False,True,False
22693,836.0,HYUNDAI,Jeep,1,2.0,153997,4.0,Automatic,Front,4,0,15,7,3,4,False,True,False
5645,629.0,MITSUBISHI,Sedan,0,1.6,258000,4.0,Manual,Rear,4,0,24,3,1,2,False,False,True
20385,779.0,TOYOTA,Sedan,0,2.5,10000,6.0,Tiptronic,Front,15,0,12,3,4,3,False,True,False
21326,781.0,TOYOTA,Sedan,1,2.5,90000,4.0,Automatic,Front,6,0,13,3,3,3,False,True,False
28225,1055.0,TOYOTA,Sedan,1,3.5,142000,6.0,Tiptronic,Front,8,0,12,3,4,3,False,True,False
4234,1327.0,TOYOTA,Sedan,1,2.5,105235,4.0,Automatic,Front,12,0,7,3,3,3,False,True,False
43880,770.0,HYUNDAI,Jeep,1,1.7,99881,4.0,Automatic,Front,4,0,9,7,3,4,False,True,False
12861,790.0,CHEVROLET,Sedan,1,1.6,163560,4.0,Automatic,Front,4,0,16,3,3,3,False,True,False
11760,988.0,TOYOTA,Hatchback,0,1.5,79030,4.0,Automatic,Front,6,0,18,2,3,3,False,True,False
37238,595.0,HONDA,Hatchback,1,1.5,37606,4.0,Automatic,Front,4,0,10,2,3,2,False,True,False
7840,645.0,TOYOTA,Hatchback,0,1.8,182400,4.0,Automatic,Front,12,0,14,2,3,3,False,True,False
9722,872.0,OPEL,Sedan,0,2.2,0,4.0,Automatic,Front,0,0,20,3,3,1,False,True,False
10381,893.0,HYUNDAI,Sedan,1,1.6,133749,4.0,Automatic,Front,4,0,17,3,3,4,False,True,False
9405,362.0,CHEVROLET,Sedan,1,1.0,31114,4.0,Automatic,Front,4,0,11,3,3,3,False,True,False
